variable,coefficient,std_err,t_value,p_value,significance
constant,1.1481435756347306e-15,0.07484908489501256,1.533944706532057e-14,0.9999999999999878,
Other Vehicle_counts_mean,0.12391543343602267,0.09355782339763312,1.3244796526461042,0.18790332878088095,
Parking_counts_mean,-0.1821250888241369,0.08989540064050186,-2.0259667071563334,0.0450235697638636,*
Lane Marking - General_counts_std,-0.14220883315957186,0.09360755626954338,-1.5192024963249855,0.13138642234533168,
Caravan_ratios_std,0.14090415384198568,0.08301265761320457,1.697381554732594,0.09226053816544608,.
Truck_counts_std,-0.20921881906775633,0.3036838308542789,-0.6889363140579877,0.4922157384667638,
Rail Track_ratios_mean,0.16584245218979946,0.09430729261419435,1.758532639339476,0.08124942440967983,.
Person_counts_mean,0.1909688430536823,0.09336141847674578,2.045479237242398,0.043031034353556284,*
Bike Lane_ratios_std,-0.2197310168190965,0.09844040928763338,-2.2321221377398346,0.0274944618816432,*
Truck_counts_mean,0.3531568382518654,0.30745979600008644,1.1486276997717324,0.253032609285418,
Bike Rack_counts_std,-0.03507145093731953,0.09665824595905581,-0.36283972039152984,0.7173737340551036,
